[ T-Track ]
    title = Fluence in organ and tissue regions
     mesh =  reg            # mesh type is region-wise
      reg = 1400 1401 1700 1701 1900 1901 2200 2201 2400 2401 2600 2900
            2901 3200 3201 3400 3401 3700 3701 3900 4100 { 4300 - 4323
            } 4500 4501 4700 4900 5100 5300 5500 5600 { 7600 - 7602 } {
            8000 - 8002 } { 8400 - 8402 } 9700 9900 { 7200 - 7203 }
            6200 6300 6400 6500 12900 13000 { 13700 - 13702 } { 11000 -
            11002 } 9500 13200 6100 { 12000 - 12002 } { 12100 - 12102 }
            { 12200 - 12202 } 100 200 { 300 - 307 } { 400 - 405 } 7000
            8700 8900 9200 10000 10100 10200 10300 { 10400 - 10403 } {
            10500 - 10503 } { 10600 - 10616 } 500 501 600 601 11300
            11500 { 7400 - 7403 } 12700 13100 6600 6601 { 6700 - 6702 }
            6800 6801 { 6900 - 6902 }
   volume                   # combined, lattice or level structure 
   non     reg      vol     # reg definition
   1.1450E-01   1.1550E-01   4.3242E-08  0.1582
   1.1550E-01   1.1650E-01   5.7847E-08  0.1350
   1.1650E-01   1.1750E-01   5.3560E-08  0.1390
   1.1750E-01   1.1850E-01   3.3649E-08  0.1593
   1.1850E-01   1.1950E-01   5.9089E-08  0.1307
   1.1950E-01   1.2050E-01   5.3836E-08  0.1369
   1.2050E-01   1.2150E-01   5.3651E-08  0.1337
   1.2150E-01   1.2250E-01   5.0026E-08  0.1401
   1.2250E-01   1.2350E-01   5.9573E-08  0.1327
   1.2350E-01   1.2450E-01   5.0261E-08  0.1337
   1.2450E-01   1.2550E-01   5.6326E-08  0.1254
   1.2550E-01   1.2650E-01   5.7718E-08  0.1215
   1.2650E-01   1.2750E-01   5.0418E-08  0.1359
   1.2750E-01   1.2850E-01   5.4752E-08  0.1318
   1.2850E-01   1.2950E-01   5.3477E-08  0.1338
   1.2950E-01   1.3050E-01   6.2135E-08  0.1300
   1.3050E-01   1.3150E-01   4.3052E-08  0.1411
   1.3150E-01   1.3250E-01   6.0975E-08  0.1241
   1.3250E-01   1.3350E-01   5.9919E-08  0.1278
   1.3350E-01   1.3450E-01   6.1467E-08  0.1311
   1.3450E-01   1.3550E-01   5.5243E-08  0.1233
   1.3550E-01   1.3650E-01   5.7153E-08  0.1326
   1.3650E-01   1.3750E-01   6.0790E-08  0.1300
   1.3750E-01   1.3850E-01   5.2336E-08  0.1526
   1.3850E-01   1.3950E-01   5.7123E-08  0.1317
   1.3950E-01   1.4050E-01   5.0957E-08  0.1500
   1.4050E-01   1.4150E-01   4.1518E-08  0.1387
   1.4150E-01   1.4250E-01   4.4318E-08  0.1417
   1.4250E-01   1.4350E-01   5.6953E-08  0.1272
   1.4350E-01   1.4450E-01   6.4832E-08  0.1382
   1.4450E-01   1.4550E-01   4.7749E-08  0.1286
   1.4550E-01   1.4650E-01   5.5083E-08  0.1527
   1.4650E-01   1.4750E-01   5.4717E-08  0.1393
   1.4750E-01   1.4850E-01   4.4006E-08  0.1609
   1.4850E-01   1.4950E-01   7.1805E-08  0.1215
   1.4950E-01   1.5050E-01   4.0861E-08  0.1519
   1.5050E-01   1.5150E-01   4.6591E-08  0.1553
   1.5150E-01   1.5250E-01   5.8974E-08  0.1264
   1.5250E-01   1.5350E-01   5.9994E-08  0.1344
   1.5350E-01   1.5450E-01   5.0032E-08  0.1418
   1.5450E-01   1.5550E-01   7.7048E-08  0.1286
   1.5550E-01   1.5650E-01   5.7004E-08  0.1283
   1.5650E-01   1.5750E-01   5.6873E-08  0.1257
   1.5750E-01   1.5850E-01   5.0010E-08  0.1439
   1.5850E-01   1.5950E-01   5.2788E-08  0.1412
   1.5950E-01   1.6050E-01   3.8210E-08  0.1617
   1.6050E-01   1.6150E-01   5.8685E-08  0.1277
   1.6150E-01   1.6250E-01   5.3108E-08  0.1382
   1.6250E-01   1.6350E-01   5.1430E-08  0.1346
   1.6350E-01   1.6450E-01   4.6963E-08  0.1463
   1.6450E-01   1.6550E-01   5.3085E-08  0.1267
   1.6550E-01   1.6650E-01   4.0041E-08  0.1649
   1.6650E-01   1.6750E-01   4.7091E-08  0.1592
   1.6750E-01   1.6850E-01   5.4736E-08  0.1342
   1.6850E-01   1.6950E-01   5.3443E-08  0.1365
   1.6950E-01   1.7050E-01   5.3265E-08  0.1356
   1.7050E-01   1.7150E-01   4.6567E-08  0.1351
   1.7150E-01   1.7250E-01   4.8582E-08  0.1421
   1.7250E-01   1.7350E-01   4.0642E-08  0.1620
   1.7350E-01   1.7450E-01   5.6910E-08  0.1388
   1.7450E-01   1.7550E-01   4.5718E-08  0.1467
   1.7550E-01   1.7650E-01   4.1596E-08  0.1459
   1.7650E-01   1.7750E-01   4.3894E-08  0.1421
   1.7750E-01   1.7850E-01   5.4786E-08  0.1457
   1.7850E-01   1.7950E-01   5.2363E-08  0.1392
   1.7950E-01   1.8050E-01   3.6359E-08  0.1594
   1.8050E-01   1.8150E-01   4.2902E-08  0.1453
   1.8150E-01   1.8250E-01   4.3634E-08  0.1442
   1.8250E-01   1.8350E-01   5.8412E-08  0.1256
   1.8350E-01   1.8450E-01   4.4386E-08  0.1550
   1.8450E-01   1.8550E-01   4.7351E-08  0.1354
   1.8550E-01   1.8650E-01   4.0770E-08  0.1547
   1.8650E-01   1.8750E-01   4.8023E-08  0.1455
   1.8750E-01   1.8850E-01   4.1588E-08  0.1507
   1.8850E-01   1.8950E-01   5.6012E-08  0.1529
   1.8950E-01   1.9050E-01   4.2747E-08  0.1420
   1.9050E-01   1.9150E-01   4.2512E-08  0.1465
   1.9150E-01   1.9250E-01   4.8476E-08  0.1416
   1.9250E-01   1.9350E-01   4.9850E-08  0.1497
   1.9350E-01   1.9450E-01   4.2116E-08  0.1498
   1.9450E-01   1.9550E-01   5.0091E-08  0.1594
   1.9550E-01   1.9650E-01   4.2589E-08  0.1557
   1.9650E-01   1.9750E-01   4.8149E-08  0.1380
   1.9750E-01   1.9850E-01   4.8976E-08  0.1400
   1.9850E-01   1.9950E-01   4.2872E-08  0.1340
   1.9950E-01   2.0050E-01   5.2636E-08  0.1401
   2.0050E-01   2.0750E-01   3.8537E-07  0.0463
   2.0750E-01   2.1250E-01   3.1719E-07  0.0505
   2.1250E-01   2.1750E-01   3.2315E-07  0.0515
   2.1750E-01   2.2250E-01   3.3123E-07  0.0554
   2.2250E-01   2.2750E-01   2.9900E-07  0.0561
   2.2750E-01   2.3250E-01   3.0359E-07  0.0560
   2.3250E-01   2.3750E-01   3.2287E-07  0.0542
   2.3750E-01   2.4250E-01   2.8641E-07  0.0597
   2.4250E-01   2.4750E-01   2.7299E-07  0.0604
   2.4750E-01   2.5250E-01   2.8899E-07  0.0611
   2.5250E-01   2.5750E-01   2.5828E-07  0.0625
   2.5750E-01   2.6250E-01   2.6627E-07  0.0615
   2.6250E-01   2.6750E-01   2.4513E-07  0.0657
   2.6750E-01   2.7250E-01   2.7486E-07  0.0630
   2.7250E-01   2.7750E-01   3.1059E-07  0.0605
   2.7750E-01   2.8250E-01   2.8669E-07  0.0612
   2.8250E-01   2.8750E-01   2.7251E-07  0.0634
   2.8750E-01   2.9250E-01   2.7674E-07  0.0625
   2.9250E-01   2.9750E-01   2.4799E-07  0.0657
   2.9750E-01   3.0250E-01   2.5203E-07  0.0669
   3.0250E-01   3.0750E-01   2.3739E-07  0.0695
   3.0750E-01   3.1250E-01   2.6728E-07  0.0683
   3.1250E-01   3.1750E-01   2.8532E-07  0.0669
   3.1750E-01   3.2250E-01   2.5120E-07  0.0705
   3.2250E-01   3.2750E-01   2.5660E-07  0.0688
   3.2750E-01   3.3250E-01   2.7726E-07  0.0673
   3.3250E-01   3.3750E-01   2.6496E-07  0.0694
   3.3750E-01   3.4250E-01   2.6770E-07  0.0668
   3.4250E-01   3.4750E-01   2.6997E-07  0.0665
   3.4750E-01   3.5250E-01   2.4458E-07  0.0716
   3.5250E-01   3.5750E-01   2.5336E-07  0.0708
   3.5750E-01   3.6250E-01   2.5052E-07  0.0702
   3.6250E-01   3.6750E-01   2.1672E-07  0.0777
   3.6750E-01   3.7250E-01   2.4144E-07  0.0722
   3.7250E-01   3.7750E-01   2.2659E-07  0.0742
   3.7750E-01   3.8250E-01   2.0742E-07  0.0738
   3.8250E-01   3.8750E-01   2.3288E-07  0.0732
   3.8750E-01   3.9250E-01   2.0368E-07  0.0731
   3.9250E-01   3.9750E-01   2.3837E-07  0.0694
   3.9750E-01   4.0250E-01   2.1031E-07  0.0734
   4.0250E-01   4.1500E-01   5.3822E-07  0.0480
   4.1500E-01   4.2500E-01   4.4432E-07  0.0539
   4.2500E-01   4.3500E-01   3.7505E-07  0.0557
   4.3500E-01   4.4500E-01   3.8409E-07  0.0547
   4.4500E-01   4.5500E-01   3.6105E-07  0.0560
   4.5500E-01   4.6500E-01   3.3651E-07  0.0564
   4.6500E-01   4.7500E-01   2.9514E-07  0.0607
   4.7500E-01   4.8500E-01   3.0183E-07  0.0588
   4.8500E-01   4.9500E-01   3.1068E-07  0.0583
   4.9500E-01   5.0500E-01   2.5921E-07  0.0630
   5.0500E-01   5.1500E-01   2.4676E-07  0.0613
   5.1500E-01   5.2500E-01   2.6205E-07  0.0623
   5.2500E-01   5.3500E-01   2.1847E-07  0.0664
   5.3500E-01   5.4500E-01   2.3311E-07  0.0673
   5.4500E-01   5.5500E-01   2.2859E-07  0.0657
   5.5500E-01   5.6500E-01   2.0318E-07  0.0662
   5.6500E-01   5.7500E-01   1.9434E-07  0.0704
   5.7500E-01   5.8500E-01   1.8575E-07  0.0699
   5.8500E-01   5.9500E-01   1.7108E-07  0.0709
   5.9500E-01   6.0500E-01   1.7802E-07  0.0718
   6.0500E-01   6.1500E-01   1.8281E-07  0.0688
   6.1500E-01   6.2500E-01   1.6713E-07  0.0724
   6.2500E-01   6.3500E-01   1.5605E-07  0.0747
   6.3500E-01   6.4500E-01   1.6517E-07  0.0716
   6.4500E-01   6.5500E-01   1.5489E-07  0.0745
   6.5500E-01   6.6500E-01   1.4032E-07  0.0774
   6.6500E-01   6.7500E-01   1.4331E-07  0.0738
   6.7500E-01   6.8500E-01   1.6464E-07  0.0702
   6.8500E-01   6.9500E-01   1.4678E-07  0.0753
   6.9500E-01   7.0500E-01   1.4284E-07  0.0750
   7.0500E-01   7.1500E-01   1.6125E-07  0.0723
   7.1500E-01   7.2500E-01   1.5384E-07  0.0722
   7.2500E-01   7.3500E-01   1.2760E-07  0.0786
   7.3500E-01   7.4500E-01   1.6116E-07  0.0709
   7.4500E-01   7.5500E-01   1.6894E-07  0.0702
   7.5500E-01   7.6500E-01   1.5169E-07  0.0740
   7.6500E-01   7.7500E-01   1.4491E-07  0.0745
   7.7500E-01   7.8500E-01   1.3968E-07  0.0782
   7.8500E-01   7.9500E-01   1.5487E-07  0.0726
   7.9500E-01   8.0500E-01   1.5452E-07  0.0713
   8.0500E-01   8.1500E-01   1.5259E-07  0.0723
   8.1500E-01   8.2500E-01   1.5512E-07  0.0701
   8.2500E-01   8.3500E-01   1.2148E-07  0.0773
   8.3500E-01   8.4500E-01   1.6066E-07  0.0715
   8.4500E-01   8.5500E-01   1.4734E-07  0.0720
   8.5500E-01   8.6500E-01   1.5290E-07  0.0714
   8.6500E-01   8.7500E-01   1.4533E-07  0.0755
   8.7500E-01   8.8500E-01   1.5664E-07  0.0712
   8.8500E-01   8.9500E-01   1.4452E-07  0.0720
   8.9500E-01   9.0500E-01   1.4614E-07  0.0720
   9.0500E-01   9.1500E-01   1.5829E-07  0.0715
   9.1500E-01   9.2500E-01   1.4410E-07  0.0722
   9.2500E-01   9.3500E-01   1.6207E-07  0.0699
   9.3500E-01   9.4500E-01   1.3141E-07  0.0759
   9.4500E-01   9.5500E-01   1.3542E-07  0.0725
   9.5500E-01   9.6500E-01   1.6175E-07  0.0681
   9.6500E-01   9.7500E-01   1.4637E-07  0.0715
   9.7500E-01   9.8500E-01   1.4927E-07  0.0700
   9.8500E-01   9.9500E-01   1.4749E-07  0.0697
   9.9500E-01   1.0050E+00   6.0333E-05  0.0040
   1.0050E+00   1.0750E+00   0.0000E+00  0.0000
   1.0750E+00   1.1250E+00   0.0000E+00  0.0000
   1.1250E+00   1.1750E+00   0.0000E+00  0.0000
   1.1750E+00   1.2250E+00   0.0000E+00  0.0000
   1.2250E+00   1.2750E+00   0.0000E+00  0.0000
   1.2750E+00   1.3250E+00   0.0000E+00  0.0000
   1.3250E+00   1.3750E+00   0.0000E+00  0.0000
   1.3750E+00   1.4250E+00   0.0000E+00  0.0000
   1.4250E+00   1.4750E+00   0.0000E+00  0.0000
   1.4750E+00   1.5250E+00   0.0000E+00  0.0000
   1.5250E+00   1.5750E+00   0.0000E+00  0.0000
   1.5750E+00   1.6250E+00   0.0000E+00  0.0000
   1.6250E+00   1.6750E+00   0.0000E+00  0.0000
   1.6750E+00   1.7250E+00   0.0000E+00  0.0000
   1.7250E+00   1.7750E+00   0.0000E+00  0.0000
   1.7750E+00   1.8250E+00   0.0000E+00  0.0000
   1.8250E+00   1.8750E+00   0.0000E+00  0.0000
   1.8750E+00   1.9250E+00   0.0000E+00  0.0000
   1.9250E+00   1.9750E+00   0.0000E+00  0.0000
   1.9750E+00   2.0250E+00   0.0000E+00  0.0000
   2.0250E+00   2.0750E+00   0.0000E+00  0.0000
   2.0750E+00   2.1250E+00   0.0000E+00  0.0000
   2.1250E+00   2.1750E+00   0.0000E+00  0.0000
   2.1750E+00   2.2250E+00   0.0000E+00  0.0000
   2.2250E+00   2.2750E+00   0.0000E+00  0.0000
   2.2750E+00   2.3250E+00   0.0000E+00  0.0000
   2.3250E+00   2.3750E+00   0.0000E+00  0.0000
   2.3750E+00   2.4250E+00   0.0000E+00  0.0000
   2.4250E+00   2.4750E+00   0.0000E+00  0.0000
   2.4750E+00   2.5250E+00   0.0000E+00  0.0000
   2.5250E+00   2.5750E+00   0.0000E+00  0.0000
   2.5750E+00   2.6250E+00   0.0000E+00  0.0000
   2.6250E+00   2.6750E+00   0.0000E+00  0.0000
   2.6750E+00   2.7250E+00   0.0000E+00  0.0000
   2.7250E+00   2.7750E+00   0.0000E+00  0.0000
   2.7750E+00   2.8250E+00   0.0000E+00  0.0000
   2.8250E+00   2.8750E+00   0.0000E+00  0.0000
   2.8750E+00   2.9250E+00   0.0000E+00  0.0000
   2.9250E+00   2.9750E+00   0.0000E+00  0.0000
   2.9750E+00   3.0250E+00   0.0000E+00  0.0000
   3.0250E+00   3.1500E+00   0.0000E+00  0.0000
   3.1500E+00   3.2500E+00   0.0000E+00  0.0000
   3.2500E+00   3.3500E+00   0.0000E+00  0.0000
   3.3500E+00   3.4500E+00   0.0000E+00  0.0000
   3.4500E+00   3.5500E+00   0.0000E+00  0.0000
   3.5500E+00   3.6500E+00   0.0000E+00  0.0000
   3.6500E+00   3.7500E+00   0.0000E+00  0.0000
   3.7500E+00   3.8500E+00   0.0000E+00  0.0000
   3.8500E+00   3.9500E+00   0.0000E+00  0.0000
   3.9500E+00   4.0500E+00   0.0000E+00  0.0000
   4.0500E+00   4.1500E+00   0.0000E+00  0.0000
   4.1500E+00   4.2500E+00   0.0000E+00  0.0000
   4.2500E+00   4.3500E+00   0.0000E+00  0.0000
   4.3500E+00   4.4500E+00   0.0000E+00  0.0000
   4.4500E+00   4.5500E+00   0.0000E+00  0.0000
   4.5500E+00   4.6500E+00   0.0000E+00  0.0000
   4.6500E+00   4.7500E+00   0.0000E+00  0.0000
   4.7500E+00   4.8500E+00   0.0000E+00  0.0000
   4.8500E+00   4.9500E+00   0.0000E+00  0.0000
   4.9500E+00   5.0500E+00   0.0000E+00  0.0000
   5.0500E+00   5.1500E+00   0.0000E+00  0.0000
   5.1500E+00   5.2500E+00   0.0000E+00  0.0000
   5.2500E+00   5.3500E+00   0.0000E+00  0.0000
   5.3500E+00   5.4500E+00   0.0000E+00  0.0000
   5.4500E+00   5.5500E+00   0.0000E+00  0.0000
   5.5500E+00   5.6500E+00   0.0000E+00  0.0000
   5.6500E+00   5.7500E+00   0.0000E+00  0.0000
   5.7500E+00   5.8500E+00   0.0000E+00  0.0000
   5.8500E+00   5.9500E+00   0.0000E+00  0.0000
   5.9500E+00   6.0500E+00   0.0000E+00  0.0000
   6.0500E+00   6.3000E+00   0.0000E+00  0.0000
   6.3000E+00   6.5000E+00   0.0000E+00  0.0000
   6.5000E+00   6.7000E+00   0.0000E+00  0.0000
   6.7000E+00   6.9000E+00   0.0000E+00  0.0000
   6.9000E+00   7.1000E+00   0.0000E+00  0.0000
   7.1000E+00   7.3000E+00   0.0000E+00  0.0000
   7.3000E+00   7.5000E+00   0.0000E+00  0.0000
   7.5000E+00   7.7000E+00   0.0000E+00  0.0000
   7.7000E+00   7.9000E+00   0.0000E+00  0.0000
   7.9000E+00   8.1000E+00   0.0000E+00  0.0000
   8.1000E+00   8.3000E+00   0.0000E+00  0.0000
   8.3000E+00   8.5000E+00   0.0000E+00  0.0000
   8.5000E+00   8.7000E+00   0.0000E+00  0.0000
   8.7000E+00   8.9000E+00   0.0000E+00  0.0000
   8.9000E+00   9.1000E+00   0.0000E+00  0.0000
   9.1000E+00   9.3000E+00   0.0000E+00  0.0000
   9.3000E+00   9.5000E+00   0.0000E+00  0.0000
   9.5000E+00   9.7000E+00   0.0000E+00  0.0000
   9.7000E+00   9.9000E+00   0.0000E+00  0.0000
   9.9000E+00   1.0250E+01   0.0000E+00  0.0000
   1.0250E+01   1.0750E+01   0.0000E+00  0.0000
   1.0750E+01   1.1250E+01   0.0000E+00  0.0000
   1.1250E+01   1.1750E+01   0.0000E+00  0.0000
   1.1750E+01   1.2250E+01   0.0000E+00  0.0000
   1.2250E+01   1.2750E+01   0.0000E+00  0.0000
   1.2750E+01   1.3250E+01   0.0000E+00  0.0000
   1.3250E+01   1.3750E+01   0.0000E+00  0.0000
   1.3750E+01   1.4250E+01   0.0000E+00  0.0000
   1.4250E+01   1.4750E+01   0.0000E+00  0.0000
   1.4750E+01   1.5250E+01   0.0000E+00  0.0000
   1.5250E+01   1.5750E+01   0.0000E+00  0.0000
   1.5750E+01   1.6250E+01   0.0000E+00  0.0000
   1.6250E+01   1.6750E+01   0.0000E+00  0.0000
   1.6750E+01   1.7250E+01   0.0000E+00  0.0000
   1.7250E+01   1.7750E+01   0.0000E+00  0.0000
   1.7750E+01   1.8250E+01   0.0000E+00  0.0000
   1.8250E+01   1.8750E+01   0.0000E+00  0.0000
   1.8750E+01   1.9250E+01   0.0000E+00  0.0000
   1.9250E+01   1.9750E+01   0.0000E+00  0.0000
   1.9750E+01   2.2500E+01   0.0000E+00  0.0000

#   sum over                 9.0148E-05

'no. =131,  reg  =  10606'
msuc: {\huge Fluence in organ and tissue regions}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.33}
wt: s(0.7)
\vspace{-3}
   vol  &=&   3.6262E+02 [cm^3]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. =132   reg =  10607

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(photon  ),hh0l n  
#  e-lower      e-upper        photon    r.err 
   9.5000E-03   1.0500E-02   5.5148E-10  0.4050
   1.0500E-02   1.1500E-02   6.7636E-10  0.3221
   1.1500E-02   1.2500E-02   1.1507E-09  0.3585
   1.2500E-02   1.3500E-02   6.7964E-10  0.4299
   1.3500E-02   1.4500E-02   6.4618E-10  0.3849
   1.4500E-02   1.5500E-02   1.2881E-09  0.3861
   1.5500E-02   1.6500E-02   1.3296E-09  0.4635
   1.6500E-02   1.7500E-02   5.3776E-10  0.5321
   1.7500E-02   1.8500E-02   1.7670E-09  0.4507
   1.8500E-02   1.9500E-02   2.1679E-09  0.5038
   1.9500E-02   2.0500E-02   1.5516E-09  0.5210
   2.0500E-02   2.1500E-02   1.3899E-09  0.5410
   2.1500E-02   2.2500E-02   1.3719E-09  0.5629
   2.2500E-02   2.3500E-02   2.0803E-09  0.4231
   2.3500E-02   2.4500E-02   6.7739E-10  0.7496
   2.4500E-02   2.5500E-02   2.1097E-09  0.4935
   2.5500E-02   2.6500E-02   8.9264E-10  0.4819
   2.6500E-02   2.7500E-02   5.2814E-09  0.3871
   2.7500E-02   2.8500E-02   4.2362E-09  0.4430
   2.8500E-02   2.9500E-02   4.7918E-09  0.4111
   2.9500E-02   3.0500E-02   3.2518E-09  0.3347
   3.0500E-02   3.1500E-02   3.9801E-09  0.3639
   3.1500E-02   3.2500E-02   7.5998E-09  0.3070
   3.2500E-02   3.3500E-02   4.5038E-09  0.3720
   3.3500E-02   3.4500E-02   7.4687E-09  0.3442
   3.4500E-02   3.5500E-02   6.6947E-09  0.2867
   3.5500E-02   3.6500E-02   1.0187E-08  0.2445
   3.6500E-02   3.7500E-02   1.3165E-08  0.2720
   3.7500E-02   3.8500E-02   7.3458E-09  0.2879
   3.8500E-02   3.9500E-02   1.1955E-08  0.2394
   3.9500E-02   4.0500E-02   1.8853E-08  0.2242
   4.0500E-02   4.1500E-02   1.9015E-08  0.1981
   4.1500E-02   4.2500E-02   1.6027E-08  0.2272
   4.2500E-02   4.3500E-02   1.4399E-08  0.2204
   4.3500E-02   4.4500E-02   1.3622E-08  0.2281
   4.4500E-02   4.5500E-02   1.5265E-08  0.2377
   4.5500E-02   4.6500E-02   2.2127E-08  0.1816
   4.6500E-02   4.7500E-02   1.7806E-08  0.2050
   4.7500E-02   4.8500E-02   1.4644E-08  0.2185
   4.8500E-02   4.9500E-02   2.2258E-08  0.1735
   4.9500E-02   5.0500E-02   1.9944E-08  0.2095
   5.0500E-02   5.1500E-02   2.4553E-08  0.1994
   5.1500E-02   5.2500E-02   2.5281E-08  0.1669
   5.2500E-02   5.3500E-02   2.7083E-08  0.1906
   5.3500E-02   5.4500E-02   1.8018E-08  0.2246
   5.4500E-02   5.5500E-02   1.7423E-08  0.2202
   5.5500E-02   5.6500E-02   2.7005E-08  0.1794
   5.6500E-02   5.7500E-02   4.4570E-08  0.1452
   5.7500E-02   5.8500E-02   2.5907E-08  0.1749
   5.8500E-02   5.9500E-02   2.6205E-08  0.1961
   5.9500E-02   6.0500E-02   3.2822E-08  0.1721
   6.0500E-02   6.1500E-02   3.1502E-08  0.1692
   6.1500E-02   6.2500E-02   2.7097E-08  0.1624
   6.2500E-02   6.3500E-02   2.6251E-08  0.1654
   6.3500E-02   6.4500E-02   3.1457E-08  0.1588
   6.4500E-02   6.5500E-02   3.1898E-08  0.1640
   6.5500E-02   6.6500E-02   3.1209E-08  0.1558
   6.6500E-02   6.7500E-02   3.1497E-08  0.1515
   6.7500E-02   6.8500E-02   3.8507E-08  0.1550
   6.8500E-02   6.9500E-02   2.9412E-08  0.1628
   6.9500E-02   7.0500E-02   3.4125E-08  0.1707
   7.0500E-02   7.1500E-02   4.0314E-08  0.1463
   7.1500E-02   7.2500E-02   3.5349E-08  0.1533
   7.2500E-02   7.3500E-02   4.6687E-08  0.1435
   7.3500E-02   7.4500E-02   3.4300E-08  0.1709
   7.4500E-02   7.5500E-02   3.9690E-08  0.1651
   7.5500E-02   7.6500E-02   4.2882E-08  0.1396
   7.6500E-02   7.7500E-02   3.7054E-08  0.1543
   7.7500E-02   7.8500E-02   5.2854E-08  0.1381
   7.8500E-02   7.9500E-02   4.2196E-08  0.1447
   7.9500E-02   8.0500E-02   4.3326E-08  0.1428
   8.0500E-02   8.1500E-02   5.6911E-08  0.1305
   8.1500E-02   8.2500E-02   3.7419E-08  0.1539
   8.2500E-02   8.3500E-02   4.4953E-08  0.1403
   8.3500E-02   8.4500E-02   4.3714E-08  0.1431
   8.4500E-02   8.5500E-02   5.5855E-08  0.1260
   8.5500E-02   8.6500E-02   4.4012E-08  0.1480
   8.6500E-02   8.7500E-02   4.7824E-08  0.1419
   8.7500E-02   8.8500E-02   4.0306E-08  0.1424
   8.8500E-02   8.9500E-02   4.8674E-08  0.1321
   8.9500E-02   9.0500E-02   4.7967E-08  0.1418
   9.0500E-02   9.1500E-02   4.6302E-08  0.1441
   9.1500E-02   9.2500E-02   4.2020E-08  0.1391
   9.2500E-02   9.3500E-02   3.2931E-08  0.1492
   9.3500E-02   9.4500E-02   4.5430E-08  0.1380
   9.4500E-02   9.5500E-02   4.8231E-08  0.1270
   9.5500E-02   9.6500E-02   4.8423E-08  0.1358
   9.6500E-02   9.7500E-02   5.3644E-08  0.1361
   9.7500E-02   9.8500E-02   4.8133E-08  0.1331
   9.8500E-02   9.9500E-02   4.4031E-08  0.1367
   9.9500E-02   1.0050E-01   4.9505E-08  0.1508
   1.0050E-01   1.0150E-01   5.0741E-08  0.1471
   1.0150E-01   1.0250E-01   4.2840E-08  0.1355
   1.0250E-01   1.0350E-01   5.2526E-08  0.1256
   1.0350E-01   1.0450E-01   4.8685E-08  0.1309
   1.0450E-01   1.0550E-01   2.6402E-08  0.1612
   1.0550E-01   1.0650E-01   4.2582E-08  0.1424
   1.0650E-01   1.0750E-01   4.9924E-08  0.1331
   1.0750E-01   1.0850E-01   4.7763E-08  0.1310
   1.0850E-01   1.0950E-01   5.3120E-08  0.1332
   1.0950E-01   1.1050E-01   4.4252E-08  0.1465
   1.1050E-01   1.1150E-01   5.0942E-08  0.1276
   1.1150E-01   1.1250E-01   5.6008E-08  0.1234
   1.1250E-01   1.1350E-01   4.6239E-08  0.1313
   1.1350E-01   1.1450E-01   4.2048E-08  0.1529
   1.1450E-01   1.1550E-01   4.3869E-08  0.1338
   1.1550E-01   1.1650E-01   4.5592E-08  0.1254
   1.1650E-01   1.1750E-01   5.2479E-08  0.1243
   1.1750E-01   1.1850E-01   4.7383E-08  0.1325
   1.1850E-01   1.1950E-01   4.1027E-08  0.1453
   1.1950E-01   1.2050E-01   6.9531E-08  0.1202
   1.2050E-01   1.2150E-01   4.3974E-08  0.1342
   1.2150E-01   1.2250E-01   5.4171E-08  0.1253
   1.2250E-01   1.2350E-01   5.1004E-08  0.1369
   1.2350E-01   1.2450E-01   4.9979E-08  0.1325
   1.2450E-01   1.2550E-01   6.7848E-08  0.1167
   1.2550E-01   1.2650E-01   5.2347E-08  0.1307
   1.2650E-01   1.2750E-01   6.6304E-08  0.1261
   1.2750E-01   1.2850E-01   5.6381E-08  0.1286
   1.2850E-01   1.2950E-01   5.7894E-08  0.1467
   1.2950E-01   1.3050E-01   5.4659E-08  0.1237
   1.3050E-01   1.3150E-01   5.3363E-08  0.1256
   1.3150E-01   1.3250E-01   6.9698E-08  0.1192
   1.3250E-01   1.3350E-01   6.3831E-08  0.1224
   1.3350E-01   1.3450E-01   6.8538E-08  0.1144
   1.3450E-01   1.3550E-01   5.9686E-08  0.1189
   1.3550E-01   1.3650E-01   5.7543E-08  0.1313
   1.3650E-01   1.3750E-01   5.6215E-08  0.1303
   1.3750E-01   1.3850E-01   5.7796E-08  0.1258
   1.3850E-01   1.3950E-01   5.7640E-08  0.1296
   1.3950E-01   1.4050E-01   5.5341E-08  0.1316
   1.4050E-01   1.4150E-01   4.6261E-08  0.1447
   1.4150E-01   1.4250E-01   5.2281E-08  0.1319
   1.4250E-01   1.4350E-01   6.7029E-08  0.1227
   1.4350E-01   1.4450E-01   4.6417E-08  0.1246
   1.4450E-01   1.4550E-01   6.2630E-08  0.1201
   1.4550E-01   1.4650E-01   5.5430E-08  0.1294
   1.4650E-01   1.4750E-01   6.7907E-08  0.1207
   1.4750E-01   1.4850E-01   6.4628E-08  0.1190
   1.4850E-01   1.4950E-01   4.3784E-08  0.1370
   1.4950E-01   1.5050E-01   4.9604E-08  0.1392
   1.5050E-01   1.5150E-01   5.1608E-08  0.1412
   1.5150E-01   1.5250E-01   6.0711E-08  0.1313
   1.5250E-01   1.5350E-01   5.3150E-08  0.1171
   1.5350E-01   1.5450E-01   6.1730E-08  0.1370
